LTLA Code,MSOA Code,MSOA Name,Under 16,16-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,16+
E08000034,E02002308,Longwood & Quarmby,1254,1085,515,466,434,521,527,485,377,336,307,230,273,5556
E08000034,E02002309,Paddock & Greenhead,1518,1764,642,639,519,475,469,420,330,262,235,174,248,6177
E08000034,E02002310,Moldgreen & Ravensknowle Park,1104,1144,456,427,380,345,446,409,303,270,280,204,310,4974
E08000034,E02002311,Golcar,1281,1065,458,413,411,420,533,491,412,357,368,209,276,5413
E08000034,E02002312,"Aspley, Longley & University",1323,5781,1000,686,496,465,433,389,326,278,206,155,197,10412
E08000034,E02002313,Lockwood,2212,2051,791,822,724,632,499,375,322,250,155,137,211,6969
E08000034,E02002314,Almondbury & Waterloo,1056,912,350,319,334,340,482,429,353,354,383,301,418,4975
E08000034,E02002315,Cowlersley & Milnsbridge,1256,1157,564,469,420,437,539,472,442,289,278,160,204,5431
E08000034,E02002316,"Lepton, Grange Moor & Flockton",1088,964,344,351,424,430,563,505,494,377,489,297,413,5651
E08000034,E02002317,Crosland Moor,1870,1360,596,556,515,494,500,441,415,338,267,209,307,5998
E08000034,E02002318,"Primrose Hill, Newsome & Berry Brow",1114,1154,496,419,372,403,475,488,402,308,412,261,347,5537
E08000034,E02002319,Slaithwaite & Linthwaite,1353,1048,513,529,493,525,555,526,416,340,358,231,288,5822
E08000034,E02002320,Netherton & South Crosland,921,812,382,382,395,384,486,502,426,432,459,318,420,5398
E08000034,E02002321,Kirkburton & Farnley Tyas,1062,1706,342,377,393,467,505,496,442,448,452,314,323,6265
E08000034,E02002322,Marsden & Pole Moor,1171,792,359,446,433,454,552,558,487,418,438,280,298,5515
E08000034,E02002323,Honley & Brockholes,1420,1145,409,490,497,570,649,679,572,496,617,395,499,7018
E08000034,E02002324,Emley & Skelmanthorpe,1125,951,361,362,397,470,563,492,417,418,532,379,372,5714
E08000034,E02002325,Meltham,1647,1393,557,548,486,610,723,707,611,498,598,388,516,7635
E08000034,E02002326,Shelley & Shepley,1126,873,320,331,392,522,496,500,425,363,396,305,275,5198
E08000034,E02002327,"Denby Dale, Cumberworth & Clayton West",1729,1312,483,558,594,770,858,789,694,623,664,490,619,8454
E08000034,E02002328,Upperthong & Holmbridge,1171,1000,362,396,397,553,687,634,524,494,468,338,425,6278
E08000034,E02002329,"Holmfirth, New Mill & Hepworth",2177,1859,668,674,764,954,1118,1110,914,802,853,529,463,10708
E08000035,E02002330,Wetherby West,1148,954,408,368,458,439,485,556,557,516,598,463,524,6326
E08000035,E02002331,Wetherby East & Thorp Arch,1038,1406,656,568,527,504,500,498,431,406,464,408,718,7086
E08000035,E02002332,Otley North,1261,929,410,452,411,429,521,529,417,415,446,327,376,5662
E08000035,E02002333,Otley South,1228,1003,448,550,543,553,616,616,604,540,588,392,560,7013
E08000035,E02002334,Boston Spa & Bramham,1435,909,385,479,510,559,576,538,509,476,539,460,542,6482
E08000035,E02002335,"Collingham, Rigton & Harewood",1359,972,380,451,526,526,617,614,578,509,573,453,543,6742
E08000035,E02002336,Bramhope & Pool-in-Wharfedale,1310,918,308,413,451,526,552,596,504,395,481,345,504,5993
E08000035,E02002337,Guiseley North & West,1445,1035,446,484,623,573,601,593,507,418,489,315,421,6505
E08000035,E02002338,Guiseley East & South,1466,1037,452,485,515,602,526,474,367,380,432,306,465,6041
E08000035,E02002339,Yeadon West,1055,850,453,405,400,370,427,412,352,306,311,203,306,4795
E08000035,E02002340,Yeadon East,907,861,424,374,316,406,449,433,387,403,421,298,405,5177
E08000035,E02002341,Alwoodley,1540,967,378,533,579,568,516,530,499,473,496,353,555,6447
E08000035,E02002342,Cookridge & Holt Park,1121,780,454,477,412,419,406,426,386,361,381,265,432,5199
E08000035,E02002343,Yeadon South,1162,893,465,430,459,468,435,443,381,326,338,219,261,5118
E08000035,E02002344,Primley Park & Wigton Moor,1573,1082,539,666,708,590,499,549,534,403,507,316,570,6963
E08000035,E02002345,Adel,1178,940,400,456,496,398,423,417,424,393,419,241,392,5399
E08000035,E02002346,Tinshill,1310,1016,578,525,460,416,451,408,337,306,298,186,299,5280
E08000035,E02002347,Moor Allerton,1658,1026,502,532,552,487,457,388,371,291,274,161,266,5307
E08000035,E02002348,Lawnswood & Ireland Wood,1316,1086,609,496,467,414,472,413,415,354,332,213,381,5652
E08000035,E02002349,Roundhay Park & Slaid Hill,1187,922,525,561,544,426,455,352,353,322,307,221,328,5316
E08000035,E02002350,Horsforth West,1243,1152,289,421,538,441,388,433,316,287,375,311,495,5446
E08000035,E02002351,"Scarcroft, Shadwell & Scholes",1029,738,310,335,378,394,454,442,432,353,400,288,409,4933
E08000035,E02002352,Moortown,1563,1203,648,711,719,552,564,548,449,423,388,284,412,6901
E08000035,E02002353,Roundhay West,1388,1007,457,554,564,494,477,439,378,334,257,163,215,5339
E08000035,E02002354,Carr Manor,1782,1293,695,795,708,604,600,506,494,395,344,259,442,7135
E08000035,E02002356,Horsforth South & Rawdon,2004,1378,742,784,715,690,620,590,448,410,468,301,409,7555
E08000035,E02002357,Horsforth East,1657,1389,745,773,623,563,531,521,401,365,383,256,414,6964
E08000035,E02002358,Whinmoor,1824,1343,714,680,588,508,569,576,473,495,473,274,375,7068
E08000035,E02002359,"Aberford, Barwick & Thorner",1081,811,345,367,446,507,538,568,468,391,458,365,471,5735
E08000035,E02002360,Meanwood,1328,1245,636,632,570,507,459,443,432,273,248,191,296,5932
E08000035,E02002361,Gledhow,1426,1018,456,512,591,472,493,429,325,271,225,125,237,5154
E08000035,E02002362,Hawksworth & West Park,1664,1526,767,786,633,574,561,540,457,338,298,194,260,6934
E08000035,E02002363,Chapel Allerton North,985,1458,959,777,590,521,454,514,392,322,298,205,304,6794
E08000035,E02002364,Seacroft North & Monkswood,1305,1082,501,501,385,428,462,442,368,296,289,149,332,5235
E08000035,E02002366,Lady Wood & Oakwood,1999,1674,676,671,738,620,538,492,418,364,373,281,500,7345
E08000035,E02002367,Meanwood South & Sugarwell,1581,1361,682,687,567,481,478,424,344,203,209,126,223,5785
E08000035,E02002368,Calverley & Farsley North,1770,1129,659,728,704,633,669,597,455,433,467,314,427,7215
E08000035,E02002369,Hollin Park & Fearnville,2005,1505,729,640,591,554,567,527,430,293,249,203,239,6527
E08000035,E02002370,Swarcliffe,1871,1336,620,561,473,399,518,419,365,272,293,201,263,5720
E08000035,E02002371,Chapel Allerton South & Chapeltown,2557,2625,1240,1101,944,846,801,769,564,412,264,196,397,10159
