date,areaType,areaCode,areaName,metric,age,rate,value
"2020-12-13",nation,E92000001,England,maleCases,"0_to_4",880.9,14915
"2020-12-13",nation,E92000001,England,femaleCases,"30_to_34",3986.5,74479
"2020-12-13",nation,E92000001,England,femaleCases,"50_to_54",3648.4,68462
"2020-12-13",nation,E92000001,England,femaleCases,"45_to_49",3907.8,66984
"2020-12-13",nation,E92000001,England,femaleCases,"90+",6920.3,24293
"2020-12-13",nation,E92000001,England,femaleCases,"70_to_74",1400.5,20295
"2020-12-13",nation,E92000001,England,femaleCases,"35_to_39",3621.4,69075
"2020-12-13",nation,E92000001,England,femaleCases,"80_to_84",2621.8,21091
"2020-12-13",nation,E92000001,England,femaleCases,"65_to_69",1626.5,23485
"2020-12-13",nation,E92000001,England,femaleCases,"20_to_24",5556.7,83490
"2020-12-13",nation,E92000001,England,femaleCases,"15_to_19",4357.6,71238
"2020-12-13",nation,E92000001,England,femaleCases,"5_to_9",901.8,16783
"2020-12-13",nation,E92000001,England,femaleCases,"0_to_4",897.1,14411
"2020-12-13",nation,E92000001,England,femaleCases,"75_to_79",1820,18928
"2020-12-13",nation,E92000001,England,femaleCases,"25_to_29",4594,77875
"2020-12-13",nation,E92000001,England,femaleCases,"60_to_64",2523.2,39983
"2020-12-13",nation,E92000001,England,femaleCases,"55_to_59",2972.3,58868
"2020-12-13",nation,E92000001,England,femaleCases,"85_to_89",4184.5,22133
"2020-12-13",nation,E92000001,England,femaleCases,"10_to_14",1834.4,31657
"2020-12-13",nation,E92000001,England,femaleCases,"40_to_44",3466.1,65320
"2020-12-12",nation,E92000001,England,maleCases,"65_to_69",1913.5,25886
"2020-12-12",nation,E92000001,England,maleCases,"80_to_84",3052.3,19396
"2020-12-12",nation,E92000001,England,maleCases,"20_to_24",4249,67462
"2020-12-12",nation,E92000001,England,maleCases,"45_to_49",3143.2,53440
"2020-12-12",nation,E92000001,England,maleCases,"0_to_4",866.8,14677
"2020-12-12",nation,E92000001,England,maleCases,"60_to_64",2515.8,38423
"2020-12-12",nation,E92000001,England,maleCases,"75_to_79",2214.4,19945
"2020-12-12",nation,E92000001,England,maleCases,"90+",6549.8,10888
"2020-12-12",nation,E92000001,England,maleCases,"30_to_34",3097.7,59883
"2020-12-12",nation,E92000001,England,maleCases,"35_to_39",2884.6,54823
"2020-12-12",nation,E92000001,England,maleCases,"25_to_29",3437.3,61622
"2020-12-12",nation,E92000001,England,maleCases,"85_to_89",4505.3,15807
"2020-12-12",nation,E92000001,England,maleCases,"10_to_14",1760.1,31902
"2020-12-12",nation,E92000001,England,maleCases,"50_to_54",3058.1,56248
"2020-12-12",nation,E92000001,England,maleCases,"15_to_19",3365.7,57871
"2020-12-12",nation,E92000001,England,maleCases,"55_to_59",2630.1,50680
"2020-12-12",nation,E92000001,England,maleCases,"5_to_9",979.4,17724
"2020-12-12",nation,E92000001,England,maleCases,"70_to_74",1732,23038
"2020-12-12",nation,E92000001,England,maleCases,"40_to_44",2779.4,51394
"2020-12-12",nation,E92000001,England,femaleCases,"10_to_14",1796.5,31002
"2020-12-12",nation,E92000001,England,femaleCases,"20_to_24",5511.4,82810
"2020-12-12",nation,E92000001,England,femaleCases,"50_to_54",3608.6,67716
"2020-12-12",nation,E92000001,England,femaleCases,"70_to_74",1387.7,20110
"2020-12-12",nation,E92000001,England,femaleCases,"85_to_89",4155.4,21979
"2020-12-12",nation,E92000001,England,femaleCases,"5_to_9",883.1,16435
"2020-12-12",nation,E92000001,England,femaleCases,"65_to_69",1610.7,23257
"2020-12-12",nation,E92000001,England,femaleCases,"25_to_29",4542.4,77000
"2020-12-12",nation,E92000001,England,femaleCases,"15_to_19",4314.3,70529
"2020-12-12",nation,E92000001,England,femaleCases,"90+",6876.7,24140
"2020-12-12",nation,E92000001,England,femaleCases,"55_to_59",2945.1,58329
"2020-12-12",nation,E92000001,England,femaleCases,"40_to_44",3422,64488
"2020-12-12",nation,E92000001,England,femaleCases,"0_to_4",884.1,14203
"2020-12-12",nation,E92000001,England,femaleCases,"80_to_84",2600.8,20922
"2020-12-12",nation,E92000001,England,femaleCases,"45_to_49",3861.6,66191
"2020-12-12",nation,E92000001,England,femaleCases,"35_to_39",3573.9,68168
"2020-12-12",nation,E92000001,England,femaleCases,"30_to_34",3938.9,73590
"2020-12-12",nation,E92000001,England,femaleCases,"75_to_79",1804.8,18769
"2020-12-12",nation,E92000001,England,femaleCases,"60_to_64",2499.8,39612
"2020-12-11",nation,E92000001,England,maleCases,"35_to_39",2850.7,54179
"2020-12-11",nation,E92000001,England,maleCases,"20_to_24",4215.5,66930
"2020-12-11",nation,E92000001,England,maleCases,"0_to_4",855.7,14488
"2020-12-11",nation,E92000001,England,maleCases,"30_to_34",3066.7,59284
"2020-12-11",nation,E92000001,England,maleCases,"40_to_44",2745.2,50762
"2020-12-11",nation,E92000001,England,maleCases,"55_to_59",2605.8,50211
"2020-12-11",nation,E92000001,England,maleCases,"45_to_49",3106.9,52823
"2020-12-11",nation,E92000001,England,maleCases,"5_to_9",962,17408
"2020-12-11",nation,E92000001,England,maleCases,"85_to_89",4472,15690
"2020-12-11",nation,E92000001,England,maleCases,"25_to_29",3406.7,61072
"2020-12-11",nation,E92000001,England,maleCases,"75_to_79",2199.7,19813
"2020-12-11",nation,E92000001,England,maleCases,"65_to_69",1899.2,25693
"2020-12-11",nation,E92000001,England,maleCases,"60_to_64",2494.2,38092
"2020-12-11",nation,E92000001,England,maleCases,"50_to_54",3028.3,55699
"2020-12-11",nation,E92000001,England,maleCases,"80_to_84",3032.6,19271
"2020-12-11",nation,E92000001,England,maleCases,"70_to_74",1720,22878
"2020-12-11",nation,E92000001,England,maleCases,"90+",6514.9,10830
"2020-12-11",nation,E92000001,England,maleCases,"15_to_19",3333.4,57317
"2020-12-11",nation,E92000001,England,maleCases,"10_to_14",1728.5,31329
"2020-12-11",nation,E92000001,England,femaleCases,"15_to_19",4276,69904
"2020-12-11",nation,E92000001,England,femaleCases,"40_to_44",3381.9,63733
"2020-12-11",nation,E92000001,England,femaleCases,"35_to_39",3532.9,67386
"2020-12-11",nation,E92000001,England,femaleCases,"30_to_34",3893.8,72748
"2020-12-11",nation,E92000001,England,femaleCases,"65_to_69",1597.8,23071
"2020-12-11",nation,E92000001,England,femaleCases,"0_to_4",872.2,14011
"2020-12-11",nation,E92000001,England,femaleCases,"5_to_9",868.3,16160
"2020-12-11",nation,E92000001,England,femaleCases,"10_to_14",1763.2,30428
"2020-12-11",nation,E92000001,England,femaleCases,"90+",6836.3,23998
"2020-12-11",nation,E92000001,England,femaleCases,"20_to_24",5469.3,82177
"2020-12-11",nation,E92000001,England,femaleCases,"85_to_89",4129.5,21842
"2020-12-11",nation,E92000001,England,femaleCases,"60_to_64",2477.9,39264
"2020-12-11",nation,E92000001,England,femaleCases,"55_to_59",2919.6,57823
"2020-12-11",nation,E92000001,England,femaleCases,"80_to_84",2586.2,20805
"2020-12-11",nation,E92000001,England,femaleCases,"70_to_74",1378.1,19971
"2020-12-11",nation,E92000001,England,femaleCases,"45_to_49",3819.1,65463
"2020-12-11",nation,E92000001,England,femaleCases,"50_to_54",3574,67066
"2020-12-11",nation,E92000001,England,femaleCases,"75_to_79",1790.1,18617
"2020-12-11",nation,E92000001,England,femaleCases,"25_to_29",4497.3,76236
"2020-12-10",nation,E92000001,England,maleCases,"75_to_79",2180.9,19644
"2020-12-10",nation,E92000001,England,maleCases,"60_to_64",2468.5,37700
"2020-12-10",nation,E92000001,England,maleCases,"90+",6449.9,10722
"2020-12-10",nation,E92000001,England,maleCases,"30_to_34",3027.7,58529
"2020-12-10",nation,E92000001,England,maleCases,"15_to_19",3293,56621
"2020-12-10",nation,E92000001,England,maleCases,"55_to_59",2576.2,49641
"2020-12-10",nation,E92000001,England,maleCases,"20_to_24",4179.3,66355
"2020-12-10",nation,E92000001,England,maleCases,"45_to_49",3063.4,52084
"2020-12-10",nation,E92000001,England,maleCases,"25_to_29",3365.8,60339
"2020-12-10",nation,E92000001,England,maleCases,"85_to_89",4431.8,15549
"2020-12-10",nation,E92000001,England,maleCases,"40_to_44",2706.9,50054
"2020-12-10",nation,E92000001,England,maleCases,"35_to_39",2808.9,53385
"2020-12-10",nation,E92000001,England,maleCases,"80_to_84",3006,19102
"2020-12-10",nation,E92000001,England,maleCases,"65_to_69",1880.4,25438
"2020-12-10",nation,E92000001,England,maleCases,"10_to_14",1689.6,30624
"2020-12-10",nation,E92000001,England,maleCases,"70_to_74",1702.9,22651
"2020-12-10",nation,E92000001,England,maleCases,"5_to_9",940.5,17019
"2020-12-10",nation,E92000001,England,maleCases,"50_to_54",2989.5,54985
"2020-12-10",nation,E92000001,England,maleCases,"0_to_4",841.2,14243
"2020-12-10",nation,E92000001,England,femaleCases,"90+",6771.9,23772
"2020-12-10",nation,E92000001,England,femaleCases,"65_to_69",1579.4,22805
"2020-12-10",nation,E92000001,England,femaleCases,"80_to_84",2559.6,20591
"2020-12-10",nation,E92000001,England,femaleCases,"0_to_4",857.9,13782
"2020-12-10",nation,E92000001,England,femaleCases,"30_to_34",3841.3,71767
"2020-12-10",nation,E92000001,England,femaleCases,"10_to_14",1722.6,29727
"2020-12-10",nation,E92000001,England,femaleCases,"45_to_49",3770.4,64628
"2020-12-10",nation,E92000001,England,femaleCases,"75_to_79",1773,18439
"2020-12-10",nation,E92000001,England,femaleCases,"15_to_19",4228.2,69122
"2020-12-10",nation,E92000001,England,femaleCases,"5_to_9",848.8,15796
"2020-12-10",nation,E92000001,England,femaleCases,"55_to_59",2886.7,57172
"2020-12-10",nation,E92000001,England,femaleCases,"70_to_74",1363.9,19765
"2020-12-10",nation,E92000001,England,femaleCases,"85_to_89",4089,21628
"2020-12-10",nation,E92000001,England,femaleCases,"25_to_29",4446.8,75379
"2020-12-10",nation,E92000001,England,femaleCases,"35_to_39",3480.6,66389
"2020-12-10",nation,E92000001,England,femaleCases,"40_to_44",3332.9,62809
"2020-12-10",nation,E92000001,England,femaleCases,"20_to_24",5416.3,81380
"2020-12-10",nation,E92000001,England,femaleCases,"60_to_64",2450.6,38832
"2020-12-10",nation,E92000001,England,femaleCases,"50_to_54",3532.3,66284
"2020-12-09",nation,E92000001,England,maleCases,"70_to_74",1688.4,22458
"2020-12-09",nation,E92000001,England,maleCases,"85_to_89",4395.3,15421
"2020-12-09",nation,E92000001,England,maleCases,"15_to_19",3257.6,56013
"2020-12-09",nation,E92000001,England,maleCases,"60_to_64",2446.8,37368
"2020-12-09",nation,E92000001,England,maleCases,"0_to_4",827.8,14016
"2020-12-09",nation,E92000001,England,maleCases,"25_to_29",3324.7,59603
"2020-12-09",nation,E92000001,England,maleCases,"80_to_84",2982.3,18951
"2020-12-09",nation,E92000001,England,maleCases,"5_to_9",920.9,16665
"2020-12-09",nation,E92000001,England,maleCases,"75_to_79",2166.6,19515
"2020-12-09",nation,E92000001,England,maleCases,"35_to_39",2771.6,52675
"2020-12-09",nation,E92000001,England,maleCases,"50_to_54",2958.3,54411
"2020-12-09",nation,E92000001,England,maleCases,"30_to_34",2988.6,57773
"2020-12-09",nation,E92000001,England,maleCases,"40_to_44",2667,49316
"2020-12-09",nation,E92000001,England,maleCases,"65_to_69",1865.5,25236
"2020-12-09",nation,E92000001,England,maleCases,"90+",6396.4,10633
"2020-12-09",nation,E92000001,England,maleCases,"55_to_59",2549.7,49131
"2020-12-09",nation,E92000001,England,maleCases,"45_to_49",3023.3,51402
"2020-12-09",nation,E92000001,England,maleCases,"10_to_14",1654.4,29985
"2020-12-09",nation,E92000001,England,maleCases,"20_to_24",4138.8,65713
"2020-12-09",nation,E92000001,England,femaleCases,"50_to_54",3493,65547
"2020-12-09",nation,E92000001,England,femaleCases,"75_to_79",1756.6,18268
"2020-12-09",nation,E92000001,England,femaleCases,"65_to_69",1564.7,22594
"2020-12-09",nation,E92000001,England,femaleCases,"10_to_14",1685.9,29095
"2020-12-09",nation,E92000001,England,femaleCases,"60_to_64",2425.1,38428
"2020-12-09",nation,E92000001,England,femaleCases,"25_to_29",4393.4,74475
"2020-12-09",nation,E92000001,England,femaleCases,"20_to_24",5365.3,80615
"2020-12-09",nation,E92000001,England,femaleCases,"30_to_34",3795.9,70919
"2020-12-09",nation,E92000001,England,femaleCases,"5_to_9",829.8,15443
"2020-12-09",nation,E92000001,England,femaleCases,"80_to_84",2535.9,20400
"2020-12-09",nation,E92000001,England,femaleCases,"40_to_44",3283.5,61878
"2020-12-09",nation,E92000001,England,femaleCases,"90+",6709.8,23554
"2020-12-09",nation,E92000001,England,femaleCases,"0_to_4",844.5,13567
"2020-12-09",nation,E92000001,England,femaleCases,"85_to_89",4050.1,21422
"2020-12-09",nation,E92000001,England,femaleCases,"45_to_49",3722.5,63807
"2020-12-09",nation,E92000001,England,femaleCases,"55_to_59",2858.4,56612
"2020-12-09",nation,E92000001,England,femaleCases,"35_to_39",3433,65481
"2020-12-09",nation,E92000001,England,femaleCases,"70_to_74",1352.1,19595
"2020-12-09",nation,E92000001,England,femaleCases,"15_to_19",4182.3,68372
"2020-12-08",nation,E92000001,England,maleCases,"45_to_49",2987.8,50799
"2020-12-08",nation,E92000001,England,maleCases,"85_to_89",4362.5,15306
"2020-12-08",nation,E92000001,England,maleCases,"50_to_54",2927.4,53843
"2020-12-08",nation,E92000001,England,maleCases,"70_to_74",1675,22280
"2020-12-08",nation,E92000001,England,maleCases,"40_to_44",2635.1,48726
"2020-12-08",nation,E92000001,England,maleCases,"90+",6338.7,10537
"2020-12-08",nation,E92000001,England,maleCases,"80_to_84",2959.9,18809
"2020-12-08",nation,E92000001,England,maleCases,"35_to_39",2737.5,52028
"2020-12-08",nation,E92000001,England,maleCases,"65_to_69",1850.6,25035
"2020-12-08",nation,E92000001,England,maleCases,"15_to_19",3223.8,55431
"2020-12-08",nation,E92000001,England,maleCases,"0_to_4",816.7,13829
"2020-12-08",nation,E92000001,England,maleCases,"20_to_24",4102.2,65132
"2020-12-08",nation,E92000001,England,maleCases,"60_to_64",2421.8,36987
"2020-12-08",nation,E92000001,England,maleCases,"5_to_9",902,16323
"2020-12-08",nation,E92000001,England,maleCases,"55_to_59",2523.9,48634
"2020-12-08",nation,E92000001,England,maleCases,"25_to_29",3286,58909
"2020-12-08",nation,E92000001,England,maleCases,"30_to_34",2955.3,57129
"2020-12-08",nation,E92000001,England,maleCases,"10_to_14",1617.5,29316
"2020-12-08",nation,E92000001,England,maleCases,"75_to_79",2151.1,19375
"2020-12-08",nation,E92000001,England,femaleCases,"25_to_29",4344.2,73640
"2020-12-08",nation,E92000001,England,femaleCases,"90+",6649.7,23343
"2020-12-08",nation,E92000001,England,femaleCases,"50_to_54",3456.6,64863
"2020-12-08",nation,E92000001,England,femaleCases,"65_to_69",1551.1,22397
"2020-12-08",nation,E92000001,England,femaleCases,"40_to_44",3240.1,61061
"2020-12-08",nation,E92000001,England,femaleCases,"85_to_89",4009.8,21209
"2020-12-08",nation,E92000001,England,femaleCases,"15_to_19",4142.2,67717
"2020-12-08",nation,E92000001,England,femaleCases,"35_to_39",3388.7,64637
"2020-12-08",nation,E92000001,England,femaleCases,"30_to_34",3750.2,70064
"2020-12-08",nation,E92000001,England,femaleCases,"55_to_59",2828.9,56027
"2020-12-08",nation,E92000001,England,femaleCases,"0_to_4",831.8,13362
"2020-12-08",nation,E92000001,England,femaleCases,"70_to_74",1340.4,19425
"2020-12-08",nation,E92000001,England,femaleCases,"20_to_24",5310.4,79790
"2020-12-08",nation,E92000001,England,femaleCases,"5_to_9",814.4,15156
"2020-12-08",nation,E92000001,England,femaleCases,"80_to_84",2513.5,20220
"2020-12-08",nation,E92000001,England,femaleCases,"75_to_79",1741.3,18109
"2020-12-08",nation,E92000001,England,femaleCases,"60_to_64",2400.9,38044
"2020-12-08",nation,E92000001,England,femaleCases,"10_to_14",1649.5,28466
"2020-12-08",nation,E92000001,England,femaleCases,"45_to_49",3680.5,63088
"2020-12-07",nation,E92000001,England,maleCases,"0_to_4",804.6,13624
"2020-12-07",nation,E92000001,England,maleCases,"20_to_24",4071.4,64642
"2020-12-07",nation,E92000001,England,maleCases,"55_to_59",2500.4,48180
"2020-12-07",nation,E92000001,England,maleCases,"45_to_49",2955.2,50244
"2020-12-07",nation,E92000001,England,maleCases,"80_to_84",2936.5,18660
"2020-12-07",nation,E92000001,England,maleCases,"85_to_89",4320.1,15157
"2020-12-07",nation,E92000001,England,maleCases,"10_to_14",1584,28709
"2020-12-07",nation,E92000001,England,maleCases,"25_to_29",3252,58299
"2020-12-07",nation,E92000001,England,maleCases,"65_to_69",1835.5,24831
"2020-12-07",nation,E92000001,England,maleCases,"30_to_34",2922.4,56493
"2020-12-07",nation,E92000001,England,maleCases,"35_to_39",2707.1,51449
"2020-12-07",nation,E92000001,England,maleCases,"90+",6277.3,10435
"2020-12-07",nation,E92000001,England,maleCases,"60_to_64",2400.9,36668
"2020-12-07",nation,E92000001,England,maleCases,"70_to_74",1661.8,22104
"2020-12-07",nation,E92000001,England,maleCases,"40_to_44",2601.5,48104
"2020-12-07",nation,E92000001,England,maleCases,"5_to_9",883.4,15987
"2020-12-07",nation,E92000001,England,maleCases,"50_to_54",2898.6,53314
"2020-12-07",nation,E92000001,England,maleCases,"15_to_19",3192.8,54899
"2020-12-07",nation,E92000001,England,maleCases,"75_to_79",2134.5,19226
"2020-12-07",nation,E92000001,England,femaleCases,"0_to_4",820.1,13175
"2020-12-07",nation,E92000001,England,femaleCases,"25_to_29",4297,72840
"2020-12-07",nation,E92000001,England,femaleCases,"10_to_14",1614.1,27855
"2020-12-07",nation,E92000001,England,femaleCases,"75_to_79",1727.1,17961
"2020-12-07",nation,E92000001,England,femaleCases,"40_to_44",3198.2,60271
"2020-12-07",nation,E92000001,England,femaleCases,"20_to_24",5264.7,79103
"2020-12-07",nation,E92000001,England,femaleCases,"35_to_39",3344.8,63799
"2020-12-07",nation,E92000001,England,femaleCases,"65_to_69",1534.9,22163
"2020-12-07",nation,E92000001,England,femaleCases,"50_to_54",3421.5,64206
"2020-12-07",nation,E92000001,England,femaleCases,"85_to_89",3969,20993
"2020-12-07",nation,E92000001,England,femaleCases,"45_to_49",3640.7,62406
"2020-12-07",nation,E92000001,England,femaleCases,"5_to_9",798.8,14866
"2020-12-07",nation,E92000001,England,femaleCases,"60_to_64",2378.6,37691
"2020-12-07",nation,E92000001,England,femaleCases,"15_to_19",4104.7,67104
"2020-12-07",nation,E92000001,England,femaleCases,"70_to_74",1329.1,19261
"2020-12-07",nation,E92000001,England,femaleCases,"30_to_34",3708.2,69280
"2020-12-07",nation,E92000001,England,femaleCases,"55_to_59",2801.5,55484
"2020-12-07",nation,E92000001,England,femaleCases,"80_to_84",2489.5,20027
"2020-12-07",nation,E92000001,England,femaleCases,"90+",6577.6,23090
"2020-12-06",nation,E92000001,England,maleCases,"80_to_84",2910.5,18495
"2020-12-06",nation,E92000001,England,maleCases,"15_to_19",3154.3,54237
"2020-12-06",nation,E92000001,England,maleCases,"0_to_4",793,13427
"2020-12-06",nation,E92000001,England,maleCases,"10_to_14",1549.2,28079
"2020-12-06",nation,E92000001,England,maleCases,"65_to_69",1820.6,24629
"2020-12-06",nation,E92000001,England,maleCases,"85_to_89",4283.3,15028
"2020-12-06",nation,E92000001,England,maleCases,"90+",6218.9,10338
"2020-12-06",nation,E92000001,England,maleCases,"20_to_24",4040,64144
"2020-12-06",nation,E92000001,England,maleCases,"55_to_59",2474.1,47674
